e2527783-c90d-4819-8da7-b014b29f4189	choice-2-variants-7-activities	PT0S	PT1.56S	false	50	15	756	756	Thu Dec 16 13:24:14 CET 2021
f184895d-e31c-4390-9de2-58890e4cd103	choice-2-variants-7-activities	PT0S	PT3.307S	false	50	20	6452	6452	Thu Dec 16 13:24:18 CET 2021
fb8d5a1b-8c84-4226-9c29-3de0e75db5b5	choice-2-variants-7-activities	PT0S	PT8.527S	false	50	25	6619	6619	Thu Dec 16 13:24:26 CET 2021
f39d7f6c-924a-48c3-9b3a-360daa5b99a3	choice-2-variants-7-activities	PT0S	PT16.233S	false	50	30	6597	6597	Thu Dec 16 13:24:43 CET 2021
42be7af9-1759-462a-89ec-f6a9a1c3d73c	choice-2-variants-7-activities	PT0S	PT42.188S	false	50	50	6676	6676	Thu Dec 16 13:25:25 CET 2021
9a8cc1fa-21c3-476d-95ee-308ce82b6b49	choice-2-variants-7-activities	PT0S	PT1M58.803S	false	50	100	6635	6635	Thu Dec 16 13:27:24 CET 2021
20029aba-c644-433b-ab2f-6ef4a2ad5c27	choice-2-variants-7-activities	PT0S	PT0.379S	false	54	5	475	475	Thu Dec 16 13:27:24 CET 2021
2513ad00-afa7-45b6-85cf-40691e68eef5	choice-2-variants-7-activities	PT0S	PT0.507S	false	54	7	622	622	Thu Dec 16 13:27:24 CET 2021
541e8be7-8dc6-400a-b80b-c2b80439e1de	choice-2-variants-7-activities	PT0S	PT1.089S	false	54	10	733	733	Thu Dec 16 13:27:25 CET 2021
33724a93-9935-40a7-95e6-8b93b7e283a3	choice-2-variants-7-activities	PT0S	PT1.64S	false	54	12	749	749	Thu Dec 16 13:27:27 CET 2021
532e3cc4-e392-4af5-add5-d0f950025c08	choice-2-variants-7-activities	PT0S	PT2.22S	false	54	15	737	737	Thu Dec 16 13:27:29 CET 2021
dad091b3-4aa5-44ba-8171-0058a996bb19	choice-2-variants-7-activities	PT0S	PT5.983S	false	54	20	8903	8903	Thu Dec 16 13:27:35 CET 2021
c4d8e506-a513-4c6c-8bae-7d66e40b061f	choice-2-variants-7-activities	PT0S	PT16.192S	false	54	25	9199	9199	Thu Dec 16 13:27:52 CET 2021
7fe42a36-1db1-4e05-9de7-7a9a60848d02	choice-2-variants-7-activities	PT0S	PT27.771S	false	54	30	9132	9132	Thu Dec 16 13:28:19 CET 2021
321bb984-6b91-4ef6-8d10-72c7371a5073	choice-2-variants-7-activities	PT0S	PT1M17.4S	false	54	50	9143	9143	Thu Dec 16 13:29:37 CET 2021
3b90b1ed-1802-4f64-bef5-54e97dccd6f1	choice-2-variants-7-activities	PT0S	PT2M56.798S	false	54	100	9177	9177	Thu Dec 16 13:32:34 CET 2021
a18fd70b-9446-4588-937f-da9033a92cef	choice-2-variants-7-activities	PT0S	PT0.118S	false	54	5	475	475	Thu Dec 16 13:32:34 CET 2021
efef206d-9abc-4500-b4fb-e7c750b4b9dc	choice-2-variants-7-activities	PT0S	PT0.365S	false	54	7	622	622	Thu Dec 16 13:32:34 CET 2021
33382b47-7f73-4a45-980c-b76169869b25	choice-2-variants-7-activities	PT0S	PT0.928S	false	54	10	741	741	Thu Dec 16 13:32:35 CET 2021
f5ba840f-3bfc-463d-86bf-1f912947b158	choice-2-variants-7-activities	PT0S	PT1.297S	false	54	12	737	737	Thu Dec 16 13:32:36 CET 2021
9f03133e-d8f5-4e57-ac56-d298a95f8877	choice-2-variants-7-activities	PT0S	PT1.917S	false	54	15	756	756	Thu Dec 16 13:32:38 CET 2021
cd6cb0b5-8949-44fb-aa4c-3aefa1e75eae	choice-2-variants-7-activities	PT0S	PT5.001S	false	54	20	8800	8800	Thu Dec 16 13:32:43 CET 2021
e95be9d4-878c-48c3-ac21-705545eb959f	choice-2-variants-7-activities	PT0S	PT12.812S	false	54	25	9173	9173	Thu Dec 16 13:32:56 CET 2021
c206dd61-68c9-4567-a916-3ac0557faf5e	choice-2-variants-7-activities	PT0S	PT23.263S	false	54	30	9217	9217	Thu Dec 16 13:33:19 CET 2021
24432fa4-cf2c-44ca-b67a-10c5316f41db	choice-2-variants-7-activities	PT0S	PT1M17.381S	false	54	50	9171	9171	Thu Dec 16 13:34:37 CET 2021
9c5f93dd-2ea3-499d-a826-04c1ff110a2c	choice-2-variants-7-activities	PT0S	PT2M38S	false	54	100	9244	9244	Thu Dec 16 13:37:15 CET 2021
ca8935f1-7f29-4673-83b4-b12dbcfd21ae	choice-2-variants-7-activities	PT0S	PT0.105S	false	54	5	475	475	Thu Dec 16 13:37:15 CET 2021
cc32c4c6-df07-46ac-8286-c33087c78089	choice-2-variants-7-activities	PT0S	PT0.335S	false	54	7	614	614	Thu Dec 16 13:37:15 CET 2021
c6b32499-bf19-49d6-916e-9298dc594ca5	choice-2-variants-7-activities	PT0S	PT0.799S	false	54	10	733	733	Thu Dec 16 13:37:16 CET 2021
008ca101-dc5b-4d36-86bb-9558012a943b	choice-2-variants-7-activities	PT0S	PT1.227S	false	54	12	749	749	Thu Dec 16 13:37:17 CET 2021
69d054fd-586e-4a06-aec5-063be58cdc02	choice-2-variants-7-activities	PT0S	PT1.816S	false	54	15	753	753	Thu Dec 16 13:37:19 CET 2021
7f4c0761-2c78-4f09-bdcb-e79a1a3c336e	choice-2-variants-7-activities	PT0S	PT4.962S	false	54	20	8908	8908	Thu Dec 16 13:37:24 CET 2021
cf362e26-04b1-4c74-a3d6-348616a84a3a	choice-2-variants-7-activities	PT0S	PT12.275S	false	54	25	9202	9202	Thu Dec 16 13:37:36 CET 2021
